problem_family,setting,kappa,seed,checkpoint_source,checkpoint_step,target_relative_update_norm,comparison,delta_loss_ratio,delta_loss_delta,delta_loss_PolarMuon,delta_loss_GD,update_grad_inner_ratio,update_grad_inner_delta,update_grad_inner_PolarMuon,update_grad_inner_GD,update_grad_cosine_ratio,update_grad_cosine_delta,update_grad_cosine_PolarMuon,update_grad_cosine_GD,nrUpdate_ratio,nrUpdate_delta,nrUpdate_PolarMuon,nrUpdate_GD,stUpdate_ratio,stUpdate_delta,stUpdate_PolarMuon,stUpdate_GD,update_op_norm_ratio,update_op_norm_delta,update_op_norm_PolarMuon,update_op_norm_GD,delta_loss_FreshAdamSign,update_grad_inner_FreshAdamSign,update_grad_cosine_FreshAdamSign,nrUpdate_FreshAdamSign,stUpdate_FreshAdamSign,update_op_norm_FreshAdamSign
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.003,PolarMuon/GD,0.8279657356137228,-1.69172374962466e-05,8.141920470378788e-05,9.833644220003449e-05,0.8277552730250142,-1.6974708185360943e-05,8.157523574311756e-05,9.85499439284785e-05,0.8277552730250134,-0.17224472697498638,0.8277552730250126,0.999999999999999,1.4594730771669424,18.889272478757164,60.000000000000014,41.11072752124285,8.223734484337763,52.70404460233098,59.999999999999865,7.295955397668887,0.3487108495986542,-0.0004366083531564314,0.00023376724405316284,0.0006703755972095942,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.003,FreshAdamSign/GD,0.7963289074044319,-2.002829062484196e-05,,9.833644220003449e-05,0.796071884360457,-2.0097104361717247e-05,,9.85499439284785e-05,0.7960718843604556,-0.20392811563954416,,0.999999999999999,1.0313336389787733,1.2881486943053417,,41.11072752124285,1.5313607034626726,3.8767839925376233,,7.295955397668887,0.8080928251741493,-0.0001286498869326857,,0.0006703755972095942,7.830815157519253e-05,7.845283956676126e-05,0.7960718843604548,42.39887621554819,11.17273939020651,0.0005417257102769085
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.003,PolarMuon/FreshAdamSign,1.0397283432952453,3.111053128595359e-06,8.141920470378788e-05,,1.039799657904023,3.122396176356303e-06,8.157523574311756e-05,,1.0397996579040238,0.03168338866455778,0.8277552730250126,,1.415131846772799,17.601123784451822,60.000000000000014,,5.370213866493028,48.827260609793356,59.999999999999865,,0.43152325912992084,-0.0003079584662237457,0.00023376724405316284,,7.830815157519253e-05,7.845283956676126e-05,0.7960718843604548,42.39887621554819,11.17273939020651,0.0005417257102769085
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.01,PolarMuon/GD,0.8284603870829144,-5.594379740547946e-05,0.00027018377426229687,0.0003261275716677763,0.8277552730250142,-5.658236061786983e-05,0.0002719174524770586,0.0003284998130949284,0.8277552730250133,-0.1722447269749865,0.8277552730250124,0.9999999999999989,1.459473077166941,18.8892724787571,59.99999999999994,41.11072752124284,8.223734484337768,52.704044602331045,59.999999999999936,7.295955397668891,0.34871084959865417,-0.001455361177188105,0.0007792241468438759,0.002234585324031981,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.01,FreshAdamSign/GD,0.7969329901875202,-6.622575079598056e-05,,0.0003261275716677763,0.7960718843604567,-6.69903478723909e-05,,0.0003284998130949284,0.7960718843604562,-0.2039281156395436,,0.9999999999999989,1.0313336389787733,1.2881486943053417,,41.11072752124284,1.5313607034626722,3.8767839925376215,,7.295955397668891,0.8080928251741492,-0.0004288329564422859,,0.002234585324031981,0.00025990182087179577,0.0002615094652225375,0.7960718843604553,42.398876215548185,11.172739390206512,0.0018057523675896949
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.01,PolarMuon/FreshAdamSign,1.0395609132556751,1.02819533905011e-05,0.00027018377426229687,,1.0397996579040232,1.0407987254521065e-05,0.0002719174524770586,,1.039799657904023,0.03168338866455711,0.8277552730250124,,1.4151318467727976,17.601123784451758,59.99999999999994,,5.3702138664930334,48.82726060979343,59.999999999999936,,0.43152325912992084,-0.0010265282207458188,0.0007792241468438759,,0.00025990182087179577,0.0002615094652225375,0.7960718843604553,42.398876215548185,11.172739390206512,0.0018057523675896949
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.03,PolarMuon/GD,0.829901843365414,-0.00016400001294210667,0.00080014925349833,0.0009641492664404366,0.827755273025014,-0.00016974708185360965,0.0008157523574311757,0.0009854994392847853,0.8277552730250128,-0.17224472697498705,0.8277552730250125,0.9999999999999996,1.4594730771669415,18.889272478757142,60.00000000000003,41.110727521242886,8.22373448433777,52.704044602331024,59.99999999999991,7.295955397668886,0.3487108495986541,-0.004366083531564315,0.002337672440531628,0.006703755972095943,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.03,FreshAdamSign/GD,0.7986933385884767,-0.00019408966992949354,,0.0009641492664404366,0.7960718843604567,-0.0002009710436171728,,0.0009854994392847853,0.7960718843604551,-0.20392811563954483,,0.9999999999999996,1.0313336389787724,1.2881486943053062,,41.110727521242886,1.5313607034626742,3.876783992537634,,7.295955397668886,0.8080928251741488,-0.0012864988693268601,,0.006703755972095943,0.0007700595965109431,0.0007845283956676125,0.7960718843604547,42.39887621554819,11.17273939020652,0.005417257102769083
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Init,0,0.03,PolarMuon/FreshAdamSign,1.0390744523199502,3.0089656987386873e-05,0.00080014925349833,,1.0397996579040232,3.122396176356314e-05,0.0008157523574311757,,1.0397996579040238,0.03168338866455778,0.8277552730250125,,1.4151318467727994,17.601123784451836,60.00000000000003,,5.370213866493028,48.827260609793385,59.99999999999991,,0.43152325912992096,-0.003079584662237455,0.002337672440531628,,0.0007700595965109431,0.0007845283956676125,0.7960718843604547,42.39887621554819,11.17273939020652,0.005417257102769083
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.003,PolarMuon/GD,0.8193855383430174,-1.4898561133194765e-05,6.75896349753187e-05,8.248819610851346e-05,0.8191418796629212,-1.4955226922816104e-05,6.773515432709917e-05,8.269038124991527e-05,0.8191418796629223,-0.1808581203370776,0.8191418796629217,0.9999999999999993,1.4903275824432716,19.740394858937755,59.999999999999986,40.25960514106223,8.488266710110123,52.93141909307164,59.99999999999999,7.068580906928356,0.3432341500814557,-0.0004426216243930412,0.00023131966601957324,0.0006739412904126145,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.003,FreshAdamSign/GD,0.7966996734204549,-1.676987720781835e-05,,8.248819610851346e-05,0.7964218072421518,-1.6833958373315203e-05,,8.269038124991527e-05,0.796421807242153,-0.20357819275784694,,0.9999999999999993,1.0482499419255633,1.942523610002361,,40.25960514106223,1.5722609890611776,4.045073101057777,,7.068580906928356,0.7975128338097425,-0.0001364644620742557,,0.0006739412904126145,6.571831890069511e-05,6.585642287660007e-05,0.7964218072421524,42.20212875106459,11.113654007986133,0.0005374768283383588
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.003,PolarMuon/FreshAdamSign,1.0284748013328107,1.871316074623583e-06,6.75896349753187e-05,,1.028527687481894,1.8787314504990988e-06,6.773515432709917e-05,,1.028527687481894,0.022720072420769344,0.8191418796629217,,1.4217292296774584,17.797871248935394,59.999999999999986,,5.398764434891057,48.88634599201386,59.99999999999999,,0.43038072308105185,-0.0003061571623187855,0.00023131966601957324,,6.571831890069511e-05,6.585642287660007e-05,0.7964218072421524,42.20212875106459,11.113654007986133,0.0005374768283383588
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.01,PolarMuon/GD,0.8199587470798927,-4.9221136524699866e-05,0.00022416696607055128,0.00027338810259525115,0.8191418796629208,-4.9850756409387104e-05,0.00022578384775699721,0.0002756346041663843,0.8191418796629212,-0.18085812033707882,0.8191418796629212,1.0,1.4903275824432722,19.74039485893777,59.999999999999986,40.25960514106222,8.48826671011012,52.931419093071604,59.99999999999996,7.068580906928356,0.3432341500814557,-0.001475405414643471,0.0007710655533985775,0.0022464709680420484,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.01,FreshAdamSign/GD,0.7973533555343771,-5.5401181627751095e-05,,0.00027338810259525115,0.7964218072421514,-5.611319457771749e-05,,0.0002756346041663843,0.7964218072421525,-0.2035781927578475,,1.0,1.0482499419255633,1.942523610002361,,40.25960514106222,1.5722609890611765,4.04507310105777,,7.068580906928356,0.7975128338097424,-0.0004548815402475191,,0.0022464709680420484,0.00021798692096750005,0.00021952140958866683,0.7964218072421525,42.20212875106458,11.113654007986126,0.0017915894277945293
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.01,PolarMuon/FreshAdamSign,1.028350531654019,6.180045103051229e-06,0.00022416696607055128,,1.0285276874818943,6.2624381683303834e-06,0.00022578384775699721,,1.0285276874818932,0.022720072420768678,0.8191418796629212,,1.421729229677459,17.797871248935408,59.999999999999986,,5.398764434891058,48.88634599201383,59.99999999999996,,0.4303807230810519,-0.0010205238743959517,0.0007710655533985775,,0.00021798692096750005,0.00021952140958866683,0.7964218072421525,42.20212875106458,11.113654007986126,0.0017915894277945293
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.03,PolarMuon/GD,0.8216334293451434,-0.0001438856902659779,0.0006627996080929843,0.0008066852983589622,0.8191418796629211,-0.0001495522692281612,0.0006773515432709918,0.000826903812499153,0.8191418796629207,-0.18085812033707938,0.8191418796629211,1.0000000000000004,1.4903275824432716,19.740394858937762,60.00000000000001,40.259605141062245,8.488266710110109,52.93141909307154,59.99999999999989,7.068580906928356,0.3432341500814558,-0.004426216243930412,0.002313196660195733,0.006739412904126145,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.03,FreshAdamSign/GD,0.7992631482030613,-0.00016193146718345222,,0.0008066852983589622,0.7964218072421516,-0.0001683395837331523,,0.000826903812499153,0.7964218072421515,-0.2035781927578486,,1.0000000000000004,1.0482499419255626,1.9425236100023398,,40.259605141062245,1.5722609890611774,4.045073101057775,,7.068580906928356,0.7975128338097425,-0.0013646446207425571,,0.006739412904126145,0.00064475383117551,0.0006585642287660007,0.7964218072421518,42.202128751064585,11.113654007986131,0.005374768283383588
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,1,0.03,PolarMuon/FreshAdamSign,1.0279886307686972,1.8045776917474318e-05,0.0006627996080929843,,1.028527687481894,1.8787314504991096e-05,0.0006773515432709918,,1.0285276874818938,0.022720072420769233,0.8191418796629211,,1.4217292296774593,17.797871248935422,60.00000000000001,,5.398764434891049,48.88634599201376,59.99999999999989,,0.430380723081052,-0.0030615716231878545,0.002313196660195733,,0.00064475383117551,0.0006585642287660007,0.7964218072421518,42.202128751064585,11.113654007986131,0.005374768283383588
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.003,PolarMuon/GD,0.8015306392887586,-1.119697838206958e-05,4.521968130758586e-05,5.641665968965544e-05,0.8010976890587609,-1.1259866139151417e-05,4.535016561899075e-05,5.6610031758142165e-05,0.8010976890587607,-0.19890231094123945,0.801097689058761,1.0000000000000004,1.5582209611034468,21.494549555082827,60.000000000000036,38.50545044491721,8.968035317847361,53.30957139736123,59.99999999999992,6.690428602638687,0.33392685333364797,-0.000472730828554625,0.000236997271010128,0.000709728099564753,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.003,FreshAdamSign/GD,0.7976817218091982,-1.1414121449687502e-05,,5.641665968965544e-05,0.7973127692381164,-1.147413057040012e-05,,5.6610031758142165e-05,0.7973127692381159,-0.20268723076188422,,1.0000000000000004,1.0810820481061434,3.1221007853234966,,38.50545044491721,1.5631456068179082,3.7676854753048525,,6.690428602638687,0.7998347758543737,-0.00014206288413182817,,0.000709728099564753,4.5002538239967936e-05,4.5135901187742046e-05,0.7973127692381162,41.627551230240705,10.45811407794354,0.0005676652154329248
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.003,PolarMuon/FreshAdamSign,1.0048251293395951,2.1714306761792118e-07,4.521968130758586e-05,,1.0047470954519657,2.1426443124870247e-07,4.535016561899075e-05,,1.0047470954519662,0.003784919820644772,0.801097689058761,,1.44135309973296,18.37244876975933,60.000000000000036,,5.737172070683531,49.54188592205638,59.99999999999992,,0.41749479194243766,-0.00033066794442279684,0.000236997271010128,,4.5002538239967936e-05,4.5135901187742046e-05,0.7973127692381162,41.627551230240705,10.45811407794354,0.0005676652154329248
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.01,PolarMuon/GD,0.8025524915134469,-3.683413427403755e-05,0.00014971739304769655,0.0001865515273217341,0.801097689058761,-3.7532887130504696e-05,0.00015116721872996915,0.00018870010586047385,0.801097689058761,-0.1989023109412389,0.8010976890587604,0.9999999999999993,1.5582209611034452,21.49454955508277,59.99999999999999,38.50545044491722,8.968035317847363,53.30957139736126,59.99999999999995,6.690428602638689,0.333926853333648,-0.0015757694285154162,0.0007899909033670932,0.0023657603318825095,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.01,FreshAdamSign/GD,0.7985525263022528,-3.758033389341959e-05,,0.0001865515273217341,0.7973127692381164,-3.824710190133371e-05,,0.00018870010586047385,0.7973127692381168,-0.2026872307618831,,0.9999999999999993,1.0810820481061432,3.1221007853234894,,38.50545044491722,1.5631456068179077,3.7676854753048508,,6.690428602638689,0.7998347758543739,-0.0004735429471060932,,0.0023657603318825095,0.0001489711934283145,0.00015045300395914014,0.7973127692381162,41.62755123024071,10.45811407794354,0.0018922173847764163
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.01,PolarMuon/FreshAdamSign,1.0050090195440444,7.461996193820417e-07,0.00014971739304769655,,1.0047470954519657,7.142147708290173e-07,0.00015116721872996915,,1.0047470954519655,0.003784919820644217,0.8010976890587604,,1.4413530997329589,18.37244876975928,59.99999999999999,,5.737172070683534,49.54188592205641,59.99999999999995,,0.41749479194243755,-0.001102226481409323,0.0007899909033670932,,0.0001489711934283145,0.00015045300395914014,0.7973127692381162,41.62755123024071,10.45811407794354,0.0018922173847764163
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.03,PolarMuon/GD,0.8055649995464436,-0.00010630988568331202,0.00044045322504944733,0.0005467631107327594,0.8010976890587609,-0.00011259866139151414,0.00045350165618990746,0.0005661003175814216,0.8010976890587608,-0.1989023109412391,0.8010976890587606,0.9999999999999997,1.5582209611034457,21.494549555082784,60.0,38.505450444917216,8.968035317847361,53.30957139736123,59.99999999999992,6.690428602638688,0.3339268533336481,-0.004727308285546248,0.00236997271010128,0.007097280995647528,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.03,FreshAdamSign/GD,0.8011197326625779,-0.00010874039363277174,,0.0005467631107327594,0.7973127692381163,-0.00011474130570400125,,0.0005661003175814216,0.7973127692381158,-0.2026872307618841,,0.9999999999999997,1.0810820481061434,3.1221007853234966,,38.505450444917216,1.563145606817907,3.7676854753048463,,6.690428602638688,0.7998347758543739,-0.00142062884131828,,0.007097280995647528,0.0004380227170999876,0.00045135901187742035,0.7973127692381156,41.62755123024071,10.458114077943534,0.005676652154329248
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,3,0.03,PolarMuon/FreshAdamSign,1.005548817115129,2.4305079494597176e-06,0.00044045322504944733,,1.004747095451966,2.142644312487106e-06,0.00045350165618990746,,1.0047470954519664,0.003784919820644994,0.8010976890587606,,1.4413530997329589,18.372448769759288,60.0,,5.737172070683534,49.54188592205639,59.99999999999992,,0.41749479194243766,-0.003306679444227968,0.00236997271010128,,0.0004380227170999876,0.00045135901187742035,0.7973127692381156,41.62755123024071,10.458114077943534,0.005676652154329248
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.003,PolarMuon/GD,0.7872947435334122,-7.345519846268427e-06,2.7188275736833578e-05,3.4533795583102005e-05,0.7864644582353922,-7.415222714728925e-06,2.7310718706784605e-05,3.472594142151353e-05,0.7864644582353918,-0.21353554176460843,0.7864644582353927,1.000000000000001,1.616746011857642,22.88841935595068,60.00000000000001,37.111580644049326,9.182379734014203,53.465746164064285,59.999999999999915,6.534253835935632,0.3300064099361213,-0.0005158422584758875,0.0002540789260338119,0.0007699211845096993,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.003,FreshAdamSign/GD,0.7989391512183873,-6.943394251589198e-06,,3.4533795583102005e-05,0.798370745055145,-7.001765696078451e-06,,3.472594142151353e-05,0.7983707450551447,-0.2016292549448555,,1.000000000000001,1.126050996029196,4.67795170440025,,37.111580644049326,1.576912175276559,3.769690594298825,,6.534253835935632,0.7963358120159503,-0.00015680537285488563,,0.0007699211845096993,2.7590401331512807e-05,2.772417572543508e-05,0.7983707450551456,41.789532348449576,10.303944430234457,0.0006131158116548137
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.003,PolarMuon/FreshAdamSign,0.9854251632715493,-4.021255946792292e-07,2.7188275736833578e-05,,0.9850867696574598,-4.1345701865047396e-07,2.7310718706784605e-05,,0.9850867696574597,-0.01190628681975292,0.7864644582353927,,1.4357662464300358,18.21046765155043,60.00000000000001,,5.823012770133376,49.696055569765456,59.999999999999915,,0.4144060896880917,-0.0003590368856210018,0.0002540789260338119,,2.7590401331512807e-05,2.772417572543508e-05,0.7983707450551456,41.789532348449576,10.303944430234457,0.0006131158116548137
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.01,PolarMuon/GD,0.7892684795313375,-2.3942932732867826e-05,8.967525157871142e-05,0.00011361818431157925,0.7864644582353921,-2.4717409049096435e-05,9.103572902261533e-05,0.00011575313807171177,0.7864644582353919,-0.21353554176460832,0.7864644582353926,1.0000000000000009,1.6167460118576393,22.888419355950603,59.99999999999996,37.111580644049354,9.182379734014209,53.46574616406431,59.99999999999994,6.5342538359356315,0.33000640993612124,-0.0017194741949196246,0.0008469297534460396,0.0025664039483656643,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.01,FreshAdamSign/GD,0.8002903538815185,-2.2690647381489902e-05,,0.00011361818431157925,0.7983707450551449,-2.3339218986928175e-05,,0.00011575313807171177,0.7983707450551445,-0.20162925494485573,,1.0000000000000009,1.1260509960291956,4.677951704400236,,37.111580644049354,1.5769121752765594,3.7696905942988277,,6.5342538359356315,0.7963358120159504,-0.0005226845761829519,,0.0025664039483656643,9.092753693008934e-05,9.241391908478359e-05,0.7983707450551452,41.78953234844959,10.30394443023446,0.0020437193721827124
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.01,PolarMuon/FreshAdamSign,0.9862276556293309,-1.2522853513779238e-06,8.967525157871142e-05,,0.9850867696574597,-1.37819006216826e-06,9.103572902261533e-05,,0.9850867696574601,-0.011906286819752587,0.7864644582353926,,1.435766246430034,18.210467651550367,59.99999999999996,,5.823012770133378,49.696055569765484,59.99999999999994,,0.41440608968809167,-0.0011967896187366728,0.0008469297534460396,,9.092753693008934e-05,9.241391908478359e-05,0.7983707450551452,41.78953234844959,10.30394443023446,0.0020437193721827124
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.03,PolarMuon/GD,0.7952050022411611,-6.718194030122873e-05,0.00026086289007270645,0.0003280448303739352,0.7864644582353921,-7.415222714728928e-05,0.000273107187067846,0.00034725941421513527,0.7864644582353921,-0.21353554176460798,0.7864644582353927,1.0000000000000007,1.6167460118576422,22.888419355950703,60.00000000000005,37.11158064404935,9.182379734014198,53.465746164064285,59.99999999999992,6.534253835935637,0.3300064099361213,-0.005158422584758873,0.002540789260338118,0.007699211845096991,,,,,,
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.03,FreshAdamSign/GD,0.8043544461935973,-6.418051251183597e-05,,0.0003280448303739352,0.798370745055145,-7.001765696078451e-05,,0.00034725941421513527,0.7983707450551449,-0.20162925494485517,,1.0000000000000007,1.126050996029195,4.677951704400208,,37.11158064404935,1.5769121752765576,3.769690594298819,,6.534253835935637,0.7963358120159507,-0.0015680537285488521,,0.007699211845096991,0.0002638643178620992,0.00027724175725435076,0.7983707450551455,41.789532348449555,10.303944430234456,0.006131158116548139
MatrixSensing,Matrix sensing kappa=1e+02,100.0,4,Muon,5,0.03,PolarMuon/FreshAdamSign,0.9886251092466343,-3.001427789392757e-06,0.00026086289007270645,,0.9850867696574598,-4.134570186504767e-06,0.000273107187067846,,0.9850867696574598,-0.01190628681975281,0.7864644582353927,,1.4357662464300376,18.210467651550495,60.00000000000005,,5.823012770133377,49.69605556976546,59.99999999999992,,0.4144060896880915,-0.0035903688562100204,0.002540789260338118,,0.0002638643178620992,0.00027724175725435076,0.7983707450551455,41.789532348449555,10.303944430234456,0.006131158116548139
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.003,PolarMuon/GD,0.8510973808810981,-9.33025069348517e-06,5.332983378786814e-05,6.266008448135331e-05,0.850465589522976,-9.431983743275329e-06,5.364369036535771e-05,6.307567410863304e-05,0.8504655895229759,-0.14953441047702398,0.8504655895229756,0.9999999999999996,1.3825680203199184,16.602496862240223,60.000000000000036,43.39750313775981,3.5900155242348473,43.28698035009523,59.99999999999993,16.7130196499047,0.527778672833994,-0.00027758457440659476,0.0003102426973358607,0.0005878272717424554,,,,,,
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.003,FreshAdamSign/GD,0.8051243775235203,-1.2210922967732536e-05,,6.266008448135331e-05,0.8044141738898614,-1.2336707827990873e-05,,6.307567410863304e-05,0.8044141738898614,-0.19558582611013853,,0.9999999999999996,0.987905691177086,-0.5248628050914448,,43.39750313775981,0.969585123595089,-0.5083244270047018,,16.7130196499047,1.0155633704643405,9.148573599170387e-06,,0.0005878272717424554,5.0449161513620774e-05,5.0738966280642165e-05,0.804414173889861,42.87264033266837,16.2046952229,0.0005969758453416258
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.003,PolarMuon/FreshAdamSign,1.0571004985577335,2.880672274247365e-06,5.332983378786814e-05,,1.057248389110831,2.9047240847155447e-06,5.364369036535771e-05,,1.057248389110831,0.046051415633114545,0.8504655895229756,,1.399493932130904,17.127359667331667,60.000000000000036,,3.702630575563661,43.79530477709993,59.99999999999993,,0.5196905364878222,-0.00028673314800576515,0.0003102426973358607,,5.0449161513620774e-05,5.0738966280642165e-05,0.804414173889861,42.87264033266837,16.2046952229,0.0005969758453416258
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.01,PolarMuon/GD,0.8526046644137213,-3.030957859103062e-05,0.00017532500591241687,0.0002056345845034475,0.8504655895229756,-3.143994581091786e-05,0.00017881230121785901,0.00021025224702877687,0.8504655895229765,-0.14953441047702354,0.8504655895229762,0.9999999999999998,1.3825680203199198,16.60249686224026,60.00000000000003,43.39750313775977,3.5900155242348473,43.286980350095206,59.99999999999989,16.71301964990469,0.5277786728339937,-0.0009252819146886504,0.0010341423244528691,0.0019594242391415195,,,,,,
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.01,FreshAdamSign/GD,0.8068187315663237,-3.972474986820799e-05,,0.0002056345845034475,0.804414173889861,-4.112235942663634e-05,,0.00021025224702877687,0.8044141738898614,-0.19558582611013864,,0.9999999999999998,0.9879056911770875,-0.5248628050913808,,43.39750313775977,0.9695851235950902,-0.5083244270046805,,16.71301964990469,1.0155633704643396,3.0495245330566367e-05,,0.0019594242391415195,0.0001659098346352395,0.00016912988760214054,0.8044141738898611,42.87264033266839,16.20469522290001,0.001989919484472086
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.01,PolarMuon/FreshAdamSign,1.0567487231716979,9.415171277177368e-06,0.00017532500591241687,,1.057248389110831,9.682413615718478e-06,0.00017881230121785901,,1.0572483891108317,0.0460514156331151,0.8504655895229762,,1.399493932130903,17.12735966733164,60.00000000000003,,3.702630575563656,43.79530477709989,59.99999999999989,,0.5196905364878224,-0.0009557771600192167,0.0010341423244528691,,0.0001659098346352395,0.00016912988760214054,0.8044141738898611,42.87264033266839,16.20469522290001,0.001989919484472086
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.03,PolarMuon/GD,0.8571845727453071,-8.414653245376663e-05,0.0005050512459046047,0.0005891977783583713,0.8504655895229758,-9.43198374327534e-05,0.000536436903653577,0.0006307567410863304,0.8504655895229758,-0.1495344104770241,0.8504655895229754,0.9999999999999994,1.3825680203199193,16.602496862240244,60.00000000000001,43.39750313775976,3.5900155242348504,43.28698035009524,59.99999999999993,16.713019649904687,0.5277786728339936,-0.002775845744065952,0.0031024269733586065,0.0058782727174245585,,,,,,
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.03,FreshAdamSign/GD,0.811967057033484,-0.00011078859225405755,,0.0005891977783583713,0.8044141738898611,-0.0001233670782799089,,0.0006307567410863304,0.8044141738898618,-0.19558582611013808,,0.9999999999999994,0.9879056911770875,-0.5248628050913808,,43.39750313775976,0.969585123595091,-0.5083244270046663,,16.713019649904687,1.0155633704643392,9.148573599169606e-05,,0.0058782727174245585,0.00047840918610431377,0.0005073896628064215,0.8044141738898614,42.87264033266838,16.20469522290002,0.0059697584534162546
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,1,0.03,PolarMuon/FreshAdamSign,1.05568885500974,2.664205980029092e-05,0.0005050512459046047,,1.0572483891108313,2.9047240847155514e-05,0.000536436903653577,,1.0572483891108304,0.04605141563311399,0.8504655895229754,,1.3994939321309028,17.127359667331625,60.00000000000001,,3.702630575563656,43.79530477709991,59.99999999999993,,0.5196905364878225,-0.002867331480057648,0.0031024269733586065,,0.00047840918610431377,0.0005073896628064215,0.8044141738898614,42.87264033266838,16.20469522290002,0.0059697584534162546
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,3,0.003,PolarMuon/GD,0.8322703871802168,-1.5876407789505026e-05,7.877836141075185e-05,9.465476920025688e-05,0.8317837328472919,-1.600918412123905e-05,7.916106541655258e-05,9.517024953779163e-05,0.8317837328472921,-0.168216267152708,0.8317837328472927,1.0000000000000007,1.4453703941707288,18.488149306237467,60.000000000000014,41.51185069376255,7.676746534347253,52.18418900095911,59.99999999999995,7.8158109990408455,0.36092037439119556,-0.0007014530397641296,0.00039614577524410446,0.001097598815008234,,,,,,
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,3,0.003,FreshAdamSign/GD,0.79488896894867,-1.941473730459036e-05,,9.465476920025688e-05,0.7941785423516017,-1.9588079484630076e-05,,9.517024953779163e-05,0.7941785423516023,-0.20582145764839777,,1.0000000000000007,1.034422980832311,1.4289616407451504,,41.51185069376255,1.6036287182268043,4.717847975253985,,7.8158109990408455,0.789674451538977,-0.0002308530727567758,,0.001097598815008234,7.524003189566652e-05,7.558217005316156e-05,0.7941785423516029,42.9408123345077,12.53365897429483,0.0008667457422514583
MatrixSensing,Matrix sensing kappa=1e+05,100000.0,0,Adam,3,0.003,PolarMuon/FreshAdamSign,1.0470272197650294,3.5383295150853353e-06,7.877836141075185e-05,,1.047351053308919,3.578895363391026e-06,7.916106541655258e-05,,1.0473510533089183,0.03760519049568978,0.8317837328472927,,1.3972721226743856,17.059187665492317,60.000000000000014,,4.787109663910069,47.46634102570512,59.99999999999995,,0.4570495774401803,-0.0004705999670073538,0.00039614577524410446,,7.524003189566652e-05,7.558217005316156e-05,0.7941785423516029,42.9408123345077,12.53365897429483,0.0008667457422514583
